date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:48:57	24000/24000	---M--	200	added ('OK')	image/png	etag:%22fdd7deb935b819a154b0c70dab8e204e%22	https://www.saiinternational.edu.in/images/partners/cambrdige-hd.png?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/partners/cambrdige-hd7f26.png	(from https://www.saiinternational.edu.in/)
16:48:57	67503/67503	---M--	200	added ('OK')	image/png	etag:%2270312483840eb07d471d49db6b990845%22	https://www.saiinternational.edu.in/images/partners/cbse-sis-hd.png?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/partners/cbse-sis-hd7f26.png	(from https://www.saiinternational.edu.in/)
16:48:58	12922/12922	---M--	200	added ('OK')	image/png	etag:%2267f4809b1481a1247ed413927418a131%22	https://www.saiinternational.edu.in/images/partners/adobe-hd.png?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/partners/adobe-hd7f26.png	(from https://www.saiinternational.edu.in/)
16:48:58	20056/20056	---M--	200	added ('OK')	image/png	etag:%225f9d60e4002e61145751600f26569216%22	https://www.saiinternational.edu.in/images/partners/bridgeu-sis-hd.png?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/partners/bridgeu-sis-hd7f26.png	(from https://www.saiinternational.edu.in/)
16:49:00	67756/67756	---M--	200	added ('OK')	image/png	etag:%22c81d96cc65616505a20e74fb4f01549a%22	https://www.saiinternational.edu.in/images/partners/kindness-hd.png?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/partners/kindness-hd7f26.png	(from https://www.saiinternational.edu.in/)
16:49:00	149/149	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Mon,%2009%20Mar%202026%2011:19:11%20GMT	https://www.saiinternational.edu.in/set	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/set.93.delayed	(from https://www.saiinternational.edu.in/)
16:49:00	1175/1175	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2011:19:12%20GMT	https://www.saiinternational.edu.in/iim	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/iim.html	(from https://www.saiinternational.edu.in/)
16:49:01	63388/63388	---MC-	200	added ('OK')	image/null	etag:%22113uvgiexlu4u1b%22	https://www.saiinternational.edu.in/_image?href=%2F_astro%2Ffooter-image.DI-vH0LL.png&w=427&h=600&dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/_image6d36	(from https://www.saiinternational.edu.in/)
16:49:01	488/488	---M--	200	added ('OK')	application/javascript	etag:%222b9eea586766f485853a9f17c9fc46f6%22	https://www.saiinternational.edu.in/_astro/Footer.astro_astro_type_script_index_0_lang.XuJXMJFi.js	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/_astro/Footer.astro_astro_type_script_index_0_lang.XuJXMJFi.js	(from https://www.saiinternational.edu.in/)
16:49:02	631/631	---M--	200	added ('OK')	application/javascript	etag:%22dd3ef08aeecefb8df043bc1585e2a4ef%22	https://www.saiinternational.edu.in/_astro/SocialStickyBar.astro_astro_type_script_index_0_lang.CCFPRSOf.js	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/_astro/SocialStickyBar.astro_astro_type_script_index_0_lang.CCFPRSOf.js	(from https://www.saiinternational.edu.in/)
16:49:02	58082/58082	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a52c3aa7e22069df8ca27c73fead3f56%22	https://www.saiinternational.edu.in/_astro/Layout.astro_astro_type_script_index_0_lang.8_UdxwYC.js	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/_astro/Layout.astro_astro_type_script_index_0_lang.8_UdxwYC.js	(from https://www.saiinternational.edu.in/)
16:49:03	16989/16989	---M-Z	200	added ('OK')	application/javascript	etag:%227eba7a64a69adc1:0%22	https://web-in21.mxradon.com/t/Tracker.js	C:/My%20Web%20Sites/1/web-in21.mxradon.com/t/Tracker.js	(from https://www.saiinternational.edu.in/)
16:49:04	54163/54163	---M--	200	added ('OK')	image/jpeg	etag:%227e1133c0071348a048c7ee73e8bd2cf5%22	https://www.saiinternational.edu.in/images/og/about-us-og.jpg	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/og/about-us-og.jpg	(from https://www.saiinternational.edu.in/about)
16:49:04	430257/430257	---M--	200	added ('OK')	image/png	etag:%2229467734c00dd47cfd3cb463c2cd0911%22	https://www.saiinternational.edu.in/images/about-us.png?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/about-us7f26.png	(from https://www.saiinternational.edu.in/about)
16:49:05	510435/510435	---M--	200	added ('OK')	image/jpeg	etag:%22837b769677f679a602acae51a27825f9%22	https://www.saiinternational.edu.in/images/team/background-silpi-sahoo.jpg	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/team/background-silpi-sahoo.jpg	(from https://www.saiinternational.edu.in/about)
16:49:05	202931/202931	---M--	200	added ('OK')	image/png	etag:%228870c1d7765888188dd6d32d9928a6d5%22	https://www.saiinternational.edu.in/images/team/thumbnail-silpi-sahoo.png?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/team/thumbnail-silpi-sahoo7f26.png	(from https://www.saiinternational.edu.in/about)
16:49:06	100241/100241	---MCZ	200	added ('OK')	text/html	etag:W/%22dd09e190aeb6eb8fb41b1922ddd3d918%22	https://www.saiinternational.edu.in/about/team/dr.-silpi-sahoo/	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/about/team/dr.-silpi-sahoo/index.html	(from https://www.saiinternational.edu.in/about)
16:49:06	541208/541208	---M--	200	added ('OK')	image/jpeg	etag:%22ebe56c19e40980be9b41294b05baa6c9%22	https://www.saiinternational.edu.in/images/team/background-nilakantha-panigrahi.jpg	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/team/background-nilakantha-panigrahi.jpg	(from https://www.saiinternational.edu.in/about)
16:49:06	220633/220633	---M--	200	added ('OK')	image/png	etag:%22bafeb86b5026d80ef619d1de9d56c9ed%22	https://www.saiinternational.edu.in/images/team/thumbnail-nilakantha-panigrahi.png?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/team/thumbnail-nilakantha-panigrahi7f26.png	(from https://www.saiinternational.edu.in/about)
16:49:07	557585/557585	---M--	200	added ('OK')	image/jpeg	etag:%228f450b924c9c8e6dc8a4410749fc4c4e%22	https://www.saiinternational.edu.in/images/team/background-prakash-sahoo.jpg	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/team/background-prakash-sahoo.jpg	(from https://www.saiinternational.edu.in/about)
16:49:07	133407/133407	---M--	200	added ('OK')	image/png	etag:%2220612390015b7cbd5bb5df9dd95ba801%22	https://www.saiinternational.edu.in/images/team/thumbnail-prakash-sahoo.png?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/team/thumbnail-prakash-sahoo7f26.png	(from https://www.saiinternational.edu.in/about)
16:49:08	481783/481783	---M--	200	added ('OK')	image/jpeg	etag:%22e2dfddf085d11b51cb68021185b01050%22	https://www.saiinternational.edu.in/images/team/background-rashmi-pandey.jpg	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/team/background-rashmi-pandey.jpg	(from https://www.saiinternational.edu.in/about)
16:49:08	169058/169058	---M--	200	added ('OK')	image/png	etag:%22f122ab5c50821ffe48b973b520724b2a%22	https://www.saiinternational.edu.in/images/team/thumbnail-rashmi-pandey.png?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/team/thumbnail-rashmi-pandey7f26.png	(from https://www.saiinternational.edu.in/about)
16:49:08	23176/23176	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	etag:W/%22dd09e190aeb6eb8fb41b1922ddd3d918%22	https://www.saiinternational.edu.in/about/team/dr.-silpi-sahoo	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/about/team/dr.-silpi-sahoo	(from https://www.saiinternational.edu.in/about)
16:49:09	215707/215707	---M--	200	added ('OK')	image/jpeg	etag:%22655034ccfe146306cca0c0dbc419adde%22	https://www.saiinternational.edu.in/images/team/thumbnail-silpi-sahoo.jpg?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/team/thumbnail-silpi-sahoo7f26.jpg	(from https://www.saiinternational.edu.in/about)
16:49:09	99511/99511	---MCZ	200	added ('OK')	text/html	etag:W/%22e4c633941c2345f1c68df2ef98a776c6%22	https://www.saiinternational.edu.in/about/team/shri-nilakantha-panigrahi	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/about/team/shri-nilakantha-panigrahi	(from https://www.saiinternational.edu.in/about)
16:49:10	196258/196258	---M--	200	added ('OK')	image/jpeg	etag:%22e827754e3dc8caae17aa79945bc2b50c%22	https://www.saiinternational.edu.in/images/team/thumbnail-nilakantha-panigrahi.jpg?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/team/thumbnail-nilakantha-panigrahi7f26.jpg	(from https://www.saiinternational.edu.in/about)
16:49:10	100545/100545	---MCZ	200	added ('OK')	text/html	etag:W/%22b25893b8927419746d3826127d81a03f%22	https://www.saiinternational.edu.in/about/team/shri-prakash-sahoo	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/about/team/shri-prakash-sahoo	(from https://www.saiinternational.edu.in/about)
16:49:11	186718/186718	---M--	200	added ('OK')	image/jpeg	etag:%2257aa7911e3b4ba442731a934a2420734%22	https://www.saiinternational.edu.in/images/team/thumbnail-prakash-sahoo.jpg?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/team/thumbnail-prakash-sahoo7f26.jpg	(from https://www.saiinternational.edu.in/about)
16:49:11	99305/99305	---MCZ	200	added ('OK')	text/html	etag:W/%224ddbf056f87140e6da507d6304c17f39%22	https://www.saiinternational.edu.in/about/team/smt-rashmi-pandey	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/about/team/smt-rashmi-pandey	(from https://www.saiinternational.edu.in/about)
16:49:12	178386/178386	---M--	200	added ('OK')	image/jpeg	etag:%220ba8ee708729ee41c96c1327a12bc9f6%22	https://www.saiinternational.edu.in/images/team/thumbnail-rashmi-pandey.jpg?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/team/thumbnail-rashmi-pandey7f26.jpg	(from https://www.saiinternational.edu.in/about)
16:49:12	193/193	---M--	200	added ('OK')	application/javascript	etag:%22c91f091e7e8269e11814a06303a73141%22	https://www.saiinternational.edu.in/_astro/Team.astro_astro_type_script_index_0_lang.DYxz-Cl4.js	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/_astro/Team.astro_astro_type_script_index_0_lang.DYxz-Cl4.js	(from https://www.saiinternational.edu.in/about)
16:49:13	90388/90388	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Mar%202026%2011:19:24%20GMT	https://www.saiinternational.edu.in/${member.bgImg}	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/${member.ad.delayed	(from https://www.saiinternational.edu.in/about)
16:49:13	184/184	---M--	200	added ('OK')	application/javascript	etag:%227049276832c39661103dae0d36074df0%22	https://www.saiinternational.edu.in/_astro/Team.astro_astro_type_script_index_1_lang.xWfOUZno.js	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/_astro/Team.astro_astro_type_script_index_1_lang.xWfOUZno.js	(from https://www.saiinternational.edu.in/about)
16:49:14	101700/101700	---MCZ	200	added ('OK')	text/html	etag:W/%222f18922832ecd5b7867c9819d191013b%22	https://www.saiinternational.edu.in/about/advisory/dr.-c.b.-satpathy	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/about/advisory/dr.-c.b.-satpathy	(from https://www.saiinternational.edu.in/about)
16:49:15	106484/106484	---M--	200	added ('OK')	image/jpeg	etag:%225e56f0ccd3accb320df7e08755b332e8%22	https://www.saiinternational.edu.in/images/advisory-board/thumbnail-cb-satpathy.jpg?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/advisory-board/thumbnail-cb-satpathy7f26.jpg	(from https://www.saiinternational.edu.in/about)
16:49:15	99965/99965	---MCZ	200	added ('OK')	text/html	etag:W/%22ed725d9f09913af8a18c3dd0c882eea4%22	https://www.saiinternational.edu.in/about/advisory/dr.-prasant-mohapatra	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/about/advisory/dr.-prasant-mohapatra	(from https://www.saiinternational.edu.in/about)
16:49:16	118846/118846	---M--	200	added ('OK')	image/jpeg	etag:%22ec61ae1c1c437ac4014e495faec04acd%22	https://www.saiinternational.edu.in/images/advisory-board/thumbnail-prasant-mohapatra.jpg?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/advisory-board/thumbnail-prasant-mohapatra7f26.jpg	(from https://www.saiinternational.edu.in/about)
16:49:16	99308/99308	---MCZ	200	added ('OK')	text/html	etag:W/%22235b96b884dcd7a908bb6a70689b74a9%22	https://www.saiinternational.edu.in/about/advisory/ca-p.r.-ramesh	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/about/advisory/ca-p.r.-ramesh	(from https://www.saiinternational.edu.in/about)
16:49:17	92368/92368	---M--	200	added ('OK')	image/jpeg	etag:%22875021e60ea01faa02a063988db769a8%22	https://www.saiinternational.edu.in/images/advisory-board/thumbnail-pr-ramesh.jpg?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/advisory-board/thumbnail-pr-ramesh7f26.jpg	(from https://www.saiinternational.edu.in/about)
16:49:17	99326/99326	---MCZ	200	added ('OK')	text/html	etag:W/%22452e51516d70e1a0b0d06a3752527bc9%22	https://www.saiinternational.edu.in/about/advisory/dr.-damodar-acharya	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/about/advisory/dr.-damodar-acharya	(from https://www.saiinternational.edu.in/about)
16:49:18	90136/90136	---M--	200	added ('OK')	image/jpeg	etag:%228d00bc9ce548aff909ed6fb5c1375de3%22	https://www.saiinternational.edu.in/images/advisory-board/thumbnail-damodar-acharya.jpg?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/advisory-board/thumbnail-damodar-acharya7f26.jpg	(from https://www.saiinternational.edu.in/about)
16:49:18	99167/99167	---MCZ	200	added ('OK')	text/html	etag:W/%22347222d2ba3c50ef386d54ca7dd3de53%22	https://www.saiinternational.edu.in/about/advisory/dr.-p.c.-jain	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/about/advisory/dr.-p.c.-jain	(from https://www.saiinternational.edu.in/about)
16:49:19	70788/70788	---M--	200	added ('OK')	image/jpeg	etag:%22f56d908532d955ca3b1a1b5ffe0453c4%22	https://www.saiinternational.edu.in/images/advisory-board/thumbnail-pc-jain.jpg?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/advisory-board/thumbnail-pc-jain7f26.jpg	(from https://www.saiinternational.edu.in/about)
16:49:19	99042/99042	---MCZ	200	added ('OK')	text/html	etag:W/%226ce451113e9e6918a48eb544f5d8ef5d%22	https://www.saiinternational.edu.in/about/advisory/shri-amitabh-jhingan	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/about/advisory/shri-amitabh-jhingan	(from https://www.saiinternational.edu.in/about)
16:49:20	94074/94074	---M--	200	added ('OK')	image/jpeg	etag:%227c15b7047b8ed1d371d3890b20573a55%22	https://www.saiinternational.edu.in/images/advisory-board/thumbnail-amitabh-jhingan.jpg?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/advisory-board/thumbnail-amitabh-jhingan7f26.jpg	(from https://www.saiinternational.edu.in/about)
16:49:21	99037/99037	---MCZ	200	added ('OK')	text/html	etag:W/%2222796171f610a3fea7ec091c51148ab1%22	https://www.saiinternational.edu.in/about/advisory/shri-rakesh-sethi	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/about/advisory/shri-rakesh-sethi	(from https://www.saiinternational.edu.in/about)
16:49:21	117561/117561	---M--	200	added ('OK')	image/jpeg	etag:%22e1e26cd86f873d0dc10e0d22fc779629%22	https://www.saiinternational.edu.in/images/advisory-board/thumbnail-rakesh-sethi.jpg?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/advisory-board/thumbnail-rakesh-sethi7f26.jpg	(from https://www.saiinternational.edu.in/about)
16:49:21	99123/99123	---MCZ	200	added ('OK')	text/html	etag:W/%225bf436a115109c67b9dc56a722cd8d28%22	https://www.saiinternational.edu.in/about/advisory/ms.-ameeta-mulla-wattal	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/about/advisory/ms.-ameeta-mulla-wattal	(from https://www.saiinternational.edu.in/about)
16:49:22	123448/123448	---M--	200	added ('OK')	image/jpeg	etag:%2226c96a6316db86d33b9d91bd2bfcddcb%22	https://www.saiinternational.edu.in/images/advisory-board/thumbnail-ameeta-mulla-wattal.jpg?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/advisory-board/thumbnail-ameeta-mulla-wattal7f26.jpg	(from https://www.saiinternational.edu.in/about)
16:49:22	99355/99355	---MCZ	200	added ('OK')	text/html	etag:W/%225a4eb80e321f275b109bc82b263be26b%22	https://www.saiinternational.edu.in/about/advisory/shri-ronesh-puri	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/about/advisory/shri-ronesh-puri	(from https://www.saiinternational.edu.in/about)
16:49:23	94752/94752	---M--	200	added ('OK')	image/jpeg	etag:%22994f9ba9295b4a84e85d4c01a6b2b5ed%22	https://www.saiinternational.edu.in/images/advisory-board/thumbnail-ronesh-puri.jpg?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/advisory-board/thumbnail-ronesh-puri7f26.jpg	(from https://www.saiinternational.edu.in/about)
16:49:23	203/203	---M--	200	added ('OK')	application/javascript	etag:%22f28979e27757279226d06f25e8124237%22	https://www.saiinternational.edu.in/_astro/AdvisoryBoard.astro_astro_type_script_index_0_lang.BS2p0E_X.js	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/_astro/AdvisoryBoard.astro_astro_type_script_index_0_lang.BS2p0E_X.js	(from https://www.saiinternational.edu.in/about)
16:49:24	184/184	---M--	200	added ('OK')	application/javascript	etag:%227049276832c39661103dae0d36074df0%22	https://www.saiinternational.edu.in/_astro/AdvisoryBoard.astro_astro_type_script_index_1_lang.xWfOUZno.js	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/_astro/AdvisoryBoard.astro_astro_type_script_index_1_lang.xWfOUZno.js	(from https://www.saiinternational.edu.in/about)
16:49:24	0/-1	---M--	308	error ('')			https://www.saiinternational.edu.in/set	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/set.c3.delayed	(from https://www.saiinternational.edu.in/about)
16:49:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2009%20Mar%202026%2011:19:36%20GMT	https://www.saiinternational.edu.in/media	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/media.c4.delayed	(from https://www.saiinternational.edu.in/media/news-and-blogs)
16:49:26	104611/104611	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2011:19:37%20GMT	https://www.saiinternational.edu.in/media/news-and-blogs/654/sai-international-school-reaffirms-its-commitment-to-sustainability-with-green-school-award	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/media/news-and-blogs/654/sai-international-school-reaffirms-its-commitment-to-sustainability-with-green-school-award.html	(from https://www.saiinternational.edu.in/media/news-and-blogs)
16:49:27	172082/172082	---M--	200	added ('OK')	image/jpeg	etag:%2213c3fe7-2a032-64aebabdfa8bb%22	https://saicloudschool.in/myerp/uploads/blog/2026/02/16/654/Green-School-Award-Thumbnail_16_02_2026_12_42_01.jpg?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/saicloudschool.in/myerp/uploads/blog/2026/02/16/654/Green-School-Award-Thumbnail_16_02_2026_12_42_017f26.jpg	(from https://www.saiinternational.edu.in/media/news-and-blogs)
16:49:27	109485/109485	---M--	200	added ('OK')	image/jpeg	etag:%2213c3637-1abad-648bce995b1a9%22	https://saicloudschool.in/myerp/uploads/blog/2026/01/19/482/Institute%20of%20Life%20Science%20Thumbnail_19_01_2026_18_04_30.jpg?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/saicloudschool.in/myerp/uploads/blog/2026/01/19/482/Institute%20of%20Life%20Science%20Thumbnail_19_01_2026_18_04_307f26.jpg	(from https://www.saiinternational.edu.in/media/news-and-blogs)
16:49:27	0/-1	---M--	308	error ('')			https://www.saiinternational.edu.in/set	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/set.c9.delayed	(from https://www.saiinternational.edu.in/media/news-and-blogs)
16:49:28	110786/110786	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Mar%202026%2011:19:38%20GMT	https://www.saiinternational.edu.in/media/news-and-blogs/482/grade-ix-saioneers-explore-the-world-of-life-sciences-at-the-institute-of-life-sciences	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/media/news-and-blogs/482/grade-ix-saioneers-explore-the-world-of-life-sciences-at-the-institute-of-life-sciences.html	(from https://www.saiinternational.edu.in/media/news-and-blogs)
16:49:29	49558/49558	---M--	200	added ('OK')	image/jpeg	etag:%22413dccf8f466407110eaac4f6f314bae%22	https://www.saiinternational.edu.in/images/og/contact-og.jpg	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/og/contact-og.jpg	(from https://www.saiinternational.edu.in/contact-us)
16:49:37	2546/2546	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d233af606cfdec57de3b59b418b5522e%22	https://www.saiinternational.edu.in/icons/mail.svg?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/icons/mail7f26.svg	(from https://www.saiinternational.edu.in/contact-us)
16:49:38	493/493	---M--	200	added ('OK')	application/javascript	etag:%22d18604287d60d014023a052efede96cf%22	https://www.saiinternational.edu.in/_astro/GetInTouchCard.astro_astro_type_script_index_0_lang.BPifYCbV.js	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/_astro/GetInTouchCard.astro_astro_type_script_index_0_lang.BPifYCbV.js	(from https://www.saiinternational.edu.in/contact-us)
16:49:38	500966/500966	---M--	200	added ('OK')	image/png	etag:%22cd8a01fd6f8fcfdf6b66500503eb19a3%22	https://www.saiinternational.edu.in/images/contact-hero.png?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/contact-hero7f26.png	(from https://www.saiinternational.edu.in/contact-us)
16:49:38	2861/2861	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228620ddbb588c161b7acde9683ac8801f%22	https://www.saiinternational.edu.in/icons/footer-phone.svg?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/icons/footer-phone7f26.svg	(from https://www.saiinternational.edu.in/contact-us)
16:49:39	4753/4753	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a16b68d383652f122e80dbb289ba051d%22	https://www.saiinternational.edu.in/icons/campus.svg?dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/icons/campus7f26.svg	(from https://www.saiinternational.edu.in/contact-us)
16:49:40	1607/1607	---MCZ	200	added ('OK')	application/javascript	etag:W/%2280209f4fa9225d3fe669e6f61fe48495%22	https://www.saiinternational.edu.in/_astro/Form.astro_astro_type_script_index_0_lang.BIYFr9qW.js	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/_astro/Form.astro_astro_type_script_index_0_lang.BIYFr9qW.js	(from https://www.saiinternational.edu.in/contact-us)
16:49:40	210/210	---M--	200	added ('OK')	application/javascript	etag:%22497519ef2c24a6f19b9aaa4433e11a81%22	https://www.saiinternational.edu.in/_astro/Form.astro_astro_type_script_index_1_lang.BZHd9sNi.js	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/_astro/Form.astro_astro_type_script_index_1_lang.BZHd9sNi.js	(from https://www.saiinternational.edu.in/contact-us)
16:49:40	0/-1	---M--	308	error ('')			https://www.saiinternational.edu.in/set	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/set.d2.delayed	(from https://www.saiinternational.edu.in/contact-us)
16:49:41	63626/63626	---M--	200	added ('OK')	image/jpeg	etag:%22224a88e519cb6372e8c90698c303dfb0%22	https://www.saiinternational.edu.in/images/og/admission-og.jpg	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/images/og/admission-og.jpg	(from https://www.saiinternational.edu.in/admissions)
16:49:42	432309/432309	---MC-	200	added ('OK')	image/null	etag:%22ixvt1uabjfwlj5%22	https://www.saiinternational.edu.in/_image?href=%2F_astro%2Fadmission-hero.BJyIMe1H.png&w=1200&h=680&dpl=dpl_5SJVnLLKS7j426gepwpL1goKddDd	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/_image90c4	(from https://www.saiinternational.edu.in/admissions)
16:49:42	2245/2245	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22aa2ff3948ee3f765d05c5a4a4bbd7de9%22	https://www.saiinternational.edu.in/icons/form.svg	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/icons/form.svg	(from https://www.saiinternational.edu.in/admissions)
16:49:43	1890/1890	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223d04dcfb6657220f01be298f526c72d2%22	https://www.saiinternational.edu.in/icons/headphone.svg	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/icons/headphone.svg	(from https://www.saiinternational.edu.in/admissions)
16:49:43	4753/4753	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a16b68d383652f122e80dbb289ba051d%22	https://www.saiinternational.edu.in/icons/campus.svg	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/icons/campus.svg	(from https://www.saiinternational.edu.in/admissions)
16:49:44	4338/4338	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228d32c7e64682f1e84a28d58e8d470636%22	https://www.saiinternational.edu.in/icons/doc.svg	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/icons/doc.svg	(from https://www.saiinternational.edu.in/admissions)
16:49:44	5072/5072	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222cfe55cbe876ed6b61cc96bd413d174f%22	https://www.saiinternational.edu.in/icons/interaction.svg	C:/My%20Web%20Sites/1/www.saiinternational.edu.in/icons/interaction.svg	(from https://www.saiinternational.edu.in/admissions)
